state,district_clean,month,pincode_x,age_0_5,age_5_17,age_18_greater,child_0_5,child_5_17,adult_18_plus,enrol_total,pincode_y,demo_age_5_17,demo_age_17_,demo_updates,pincode,bio_age_5_17,bio_age_17_,bio_updates,update_pressure,risk_flag,next_month_enrol_prediction,action
GUJARAT,NARMADA,15-06-2,,,,,,,,,,,,,3535960.0,6.0,9.0,0.0,,False,,Normal
GUJARAT,NARMADA,15-07-2,,,,,,,,,,,,,7072005.0,122.0,130.0,0.0,,False,,Normal
GUJARAT,NARMADA,15-08-2,,,,,,,,,,,,,2747742.0,1.0,7.0,0.0,,False,,Normal
GUJARAT,NARMADA,16-07-2,,,,,,,,,,,,,3142930.0,108.0,110.0,0.0,,False,,Normal
GUJARAT,NARMADA,16-08-2,,,,,,,,,,,,,2356825.0,1.0,7.0,0.0,,False,,Normal
GUJARAT,NARMADA,17-07-2,,,,,,,,,,,,,4316154.0,69.0,78.0,0.0,,False,,Normal
GUJARAT,NARMADA,17-08-2,,,,,,,,,,,,,1177410.0,0.0,3.0,0.0,,False,,Normal
GUJARAT,NARMADA,18-07-2,,,,,,,,,,,,,3142906.0,90.0,73.0,0.0,,False,,Normal
GUJARAT,NARMADA,18-08-2,,,,,,,,,,,,,7462999.0,180.0,308.0,0.0,,False,,Normal
GUJARAT,NARMADA,19-07-2,,,,,,,,,,,,,4324093.0,64.0,59.0,0.0,,False,,Normal
GUJARAT,NARMADA,19-08-2,,,,,,,,,,,,,6285645.0,147.0,252.0,0.0,,False,,Normal
GUJARAT,NARMADA,20-05-2,,,,,,,,,,,,,2749902.0,41.0,85.0,0.0,,False,,Normal
GUJARAT,NARMADA,20-06-2,,,,,,,,,,,,,7067909.0,150.0,258.0,0.0,,False,,Normal
GUJARAT,NARMADA,20-07-2,,,,,,,,,,,,,3927033.0,4.0,10.0,0.0,,False,,Normal
GUJARAT,NARMADA,20-08-2,,,,,,,,,,,,,6285643.0,66.0,177.0,0.0,,False,,Normal
GUJARAT,NARMADA,21-05-2,,,,,,,,,,,,,3140864.0,41.0,53.0,0.0,,False,,Normal
GUJARAT,NARMADA,21-06-2,,,,,,,,,,,,,7462981.0,80.0,113.0,0.0,,False,,Normal
GUJARAT,NARMADA,21-07-2,,,,,,,,,,,,,4713168.0,154.0,108.0,0.0,,False,,Normal
GUJARAT,NARMADA,21-08-2,,,,,,,,,,,,,6676770.0,71.0,202.0,0.0,,False,,Normal
GUJARAT,NARMADA,21-09-2,,,,,,,,,,,,,2747770.0,0.0,7.0,0.0,,False,,Normal
GUJARAT,NARMADA,22-05-2,,,,,,,,,,,,,2354722.0,24.0,39.0,0.0,,False,,Normal
GUJARAT,NARMADA,22-06-2,,,,,,,,,,,,,2354695.0,6.0,3.0,0.0,,False,,Normal
GUJARAT,NARMADA,22-07-2,,,,,,,,,,,,,3929108.0,74.0,79.0,0.0,,False,,Normal
GUJARAT,NARMADA,22-08-2,,,,,,,,,,,,,6283735.0,107.0,232.0,0.0,,False,,Normal
GUJARAT,NARMADA,23-05-2,,,,,,,,,,,,,2747736.0,33.0,51.0,0.0,,False,,Normal
GUJARAT,NARMADA,23-06-2,,,,,,,,,,,,,5501439.0,130.0,116.0,0.0,,False,,Normal
GUJARAT,NARMADA,23-07-2,,,,,,,,,,,,,5890439.0,110.0,163.0,0.0,,False,,Normal
GUJARAT,NARMADA,23-08-2,,,,,,,,,,,,,5890370.0,30.0,66.0,0.0,,False,,Normal
GUJARAT,NARMADA,24-05-2,,,,,,,,,,,,,3927088.0,10.0,44.0,0.0,,False,,Normal
GUJARAT,NARMADA,24-06-2,,,,,,,,,,,,,2751676.0,40.0,30.0,0.0,,False,,Normal
GUJARAT,NARMADA,24-07-2,,,,,,,,,,,,,5104569.0,55.0,82.0,0.0,,False,,Normal
GUJARAT,NARMADA,24-08-2,,,,,,,,,,,,,1175282.0,1.0,3.0,0.0,,False,,Normal
GUJARAT,NARMADA,25-05-2,,,,,,,,,,,,,4711353.0,4.0,12.0,0.0,,False,,Normal
GUJARAT,NARMADA,25-06-2,,,,,,,,,,,,,4320123.0,46.0,57.0,0.0,,False,,Normal
GUJARAT,NARMADA,25-07-2,,,,,,,,,,,,,5104508.0,124.0,172.0,0.0,,False,,Normal
GUJARAT,NARMADA,25-08-2,,,,,,,,,,,,,7463066.0,87.0,147.0,0.0,,False,,Normal
GUJARAT,NARMADA,26-05-2,,,,,,,,,,,,,3141032.0,76.0,103.0,0.0,,False,,Normal
GUJARAT,NARMADA,26-06-2,,,,,,,,,,,,,4320128.0,148.0,177.0,0.0,,False,,Normal
GUJARAT,NARMADA,26-07-2,,,,,,,,,,,,,5106383.0,29.0,41.0,0.0,,False,,Normal
GUJARAT,NARMADA,26-08-2,,,,,,,,,,,,,10208576.0,136.0,314.0,0.0,,False,,Normal
GUJARAT,NARMADA,27-05-2,,,,,,,,,,,,,3144831.0,79.0,80.0,0.0,,False,,Normal
GUJARAT,NARMADA,27-06-2,,,,,,,,,,,,,5106308.0,193.0,243.0,0.0,,False,,Normal
GUJARAT,NARMADA,27-07-2,,,,,,,,,,,,,786195.0,0.0,2.0,0.0,,False,,Normal
GUJARAT,NARMADA,27-08-2,,,,,,,,,,,,,7461043.0,17.0,25.0,0.0,,False,,Normal
GUJARAT,NARMADA,28-05-2,,,,,,,,,,,,,3536090.0,56.0,104.0,0.0,,False,,Normal
GUJARAT,NARMADA,28-06-2,,,,,,,,,,,,,5108162.0,34.0,45.0,0.0,,False,,Normal
GUJARAT,NARMADA,28-07-2,,,,,,,,,,,,,1179131.0,23.0,60.0,0.0,,False,,Normal
GUJARAT,NARMADA,28-08-2,,,,,,,,,,,,,9821645.0,98.0,308.0,0.0,,False,,Normal
GUJARAT,NARMADA,28-09-2,,,,,,,,,,,,,1963502.0,2.0,3.0,0.0,,False,,Normal
GUJARAT,NARMADA,29-05-2,,,,,,,,,,,,,4320148.0,145.0,173.0,0.0,,False,,Normal
GUJARAT,NARMADA,29-06-2,,,,,,,,,,,,,2751761.0,1.0,7.0,0.0,,False,,Normal
GUJARAT,NARMADA,29-07-2,,,,,,,,,,,,,5497739.0,41.0,73.0,0.0,,False,,Normal
GUJARAT,NARMADA,29-08-2,,,,,,,,,,,,,9819537.0,100.0,307.0,0.0,,False,,Normal
GUJARAT,NARMADA,30-05-2,,,,,,,,,,,,,4715427.0,67.0,112.0,0.0,,False,,Normal
GUJARAT,NARMADA,30-06-2,,,,,,,,,,,,,4321257.0,156.0,183.0,0.0,,False,,Normal
GUJARAT,NARMADA,30-07-2,,,,,,,,,,,,,4324172.0,81.0,129.0,0.0,,False,,Normal
GUJARAT,NARMADA,30-08-2,,,,,,,,,,,,,7854039.0,84.0,157.0,0.0,,False,,Normal
GUJARAT,NARMADA,30-09-2,,,,,,,,,,,,,5499429.0,72.0,189.0,0.0,,False,,Normal
GUJARAT,NARMADA,31-05-2,,,,,,,,,,,,,4713329.0,40.0,61.0,0.0,,False,,Normal
GUJARAT,NARMADA,31-07-2,,,,,,,,,,,,,5108192.0,61.0,77.0,0.0,,False,,Normal
GUJARAT,NARMADA,31-08-2,,,,,,,,,,,,,2747735.0,0.0,11.0,0.0,,False,,Normal
GUJARAT,NAVSARI,01-06-2,,,,,,,,,,,,,13081907.0,1135.0,1072.0,0.0,,False,,Normal
GUJARAT,NAVSARI,01-08-2,,,,,,,,,,,,,14268113.0,123.0,106.0,0.0,,False,,Normal
GUJARAT,NAVSARI,01-10-2,,,,,,,,,,,,,15059817.0,211.0,157.0,0.0,,False,,Normal
GUJARAT,NAVSARI,02-06-2,,,,,,,,,,,,,12684570.0,121.0,105.0,0.0,,False,,Normal
GUJARAT,NAVSARI,02-07-2,,,,,,,,,,,,,20216046.0,244.0,280.0,0.0,,False,,Normal
GUJARAT,NAVSARI,02-08-2,,,,,,,,,,,,,8322266.0,49.0,41.0,0.0,,False,,Normal
GUJARAT,NAVSARI,02-10-2,,,,,,,,,,,,,3964323.0,2.0,13.0,0.0,,False,,Normal
GUJARAT,NAVSARI,03-06-2,,,,,,,,,,,,,11495054.0,113.0,85.0,0.0,,False,,Normal
GUJARAT,NAVSARI,03-07-2,,,,,,,,,,,,,11095931.0,150.0,132.0,0.0,,False,,Normal
GUJARAT,NAVSARI,03-08-2,,,,,,,,,,,,,8324905.0,0.0,48.0,0.0,,False,,Normal
GUJARAT,NAVSARI,03-10-2,,,,,,,,,,,,,12685203.0,127.0,174.0,0.0,,False,,Normal
GUJARAT,NAVSARI,04-06-2,,,,,,,,,,,,,12684223.0,26.0,41.0,0.0,,False,,Normal
GUJARAT,NAVSARI,04-07-2,,,,,,,,,,,,,13872739.0,83.0,105.0,0.0,,False,,Normal
GUJARAT,NAVSARI,04-08-2,,,,,,,,,,,,,14667605.0,168.0,208.0,0.0,,False,,Normal
GUJARAT,NAVSARI,04-10-2,,,,,,,,,,,,,9117342.0,41.0,45.0,0.0,,False,,Normal
GUJARAT,NAVSARI,05-06-2,,,,,,,,,,,,,12289520.0,103.0,85.0,0.0,,False,,Normal
GUJARAT,NAVSARI,05-07-2,,,,,,,,,,,,,11888213.0,131.0,72.0,0.0,,False,,Normal
GUJARAT,NAVSARI,05-08-2,,,,,,,,,,,,,13477826.0,137.0,149.0,0.0,,False,,Normal
GUJARAT,NAVSARI,05-10-2,,,,,,,,,,,,,3568312.0,2.0,16.0,0.0,,False,,Normal
GUJARAT,NAVSARI,06-06-2,,,,,,,,,,,,,17438405.0,182.0,136.0,0.0,,False,,Normal
GUJARAT,NAVSARI,06-07-2,,,,,,,,,,,,,5549103.0,5.0,15.0,0.0,,False,,Normal
GUJARAT,NAVSARI,06-08-2,,,,,,,,,,,,,20215050.0,147.0,164.0,0.0,,False,,Normal
GUJARAT,NAVSARI,06-10-2,,,,,,,,,,,,,10702698.0,58.0,95.0,0.0,,False,,Normal
GUJARAT,NAVSARI,07-06-2,,,,,,,,,,,,,10306725.0,30.0,34.0,0.0,,False,,Normal
GUJARAT,NAVSARI,07-07-2,,,,,,,,,,,,,21403812.0,275.0,282.0,0.0,,False,,Normal
GUJARAT,NAVSARI,07-08-2,,,,,,,,,,,,,22592169.0,161.0,203.0,0.0,,False,,Normal
GUJARAT,NAVSARI,07-10-2,,,,,,,,,,,,,10702596.0,120.0,77.0,0.0,,False,,Normal
GUJARAT,NAVSARI,08-06-2,,,,,,,,,,,,,4757400.0,1.0,25.0,0.0,,False,,Normal
GUJARAT,NAVSARI,08-07-2,,,,,,,,,,,,,10307328.0,83.0,138.0,0.0,,False,,Normal
GUJARAT,NAVSARI,08-08-2,,,,,,,,,,,,,19820057.0,195.0,189.0,0.0,,False,,Normal
GUJARAT,NAVSARI,08-10-2,,,,,,,,,,,,,12684074.0,86.0,96.0,0.0,,False,,Normal
GUJARAT,NAVSARI,09-07-2,,,,,,,,,,,,,23783569.0,218.0,233.0,0.0,,False,,Normal
GUJARAT,NAVSARI,09-08-2,,,,,,,,,,,,,5550329.0,2.0,17.0,0.0,,False,,Normal
GUJARAT,NAVSARI,09-10-2,,,,,,,,,,,,,14271905.0,172.0,126.0,0.0,,False,,Normal
GUJARAT,NAVSARI,10-07-2,,,,,,,,,,,,,24176679.0,219.0,305.0,0.0,,False,,Normal
GUJARAT,NAVSARI,10-08-2,,,,,,,,,,,,,6739977.0,7.0,20.0,0.0,,False,,Normal
GUJARAT,NAVSARI,10-10-2,,,,,,,,,,,,,15459797.0,190.0,105.0,0.0,,False,,Normal
GUJARAT,NAVSARI,11-07-2,,,,,,,,,,,,,9909827.0,100.0,127.0,0.0,,False,,Normal
GUJARAT,NAVSARI,11-08-2,,,,,,,,,,,,,21798193.0,202.0,217.0,0.0,,False,,Normal
GUJARAT,NAVSARI,11-10-2,,,,,,,,,,,,,4756730.0,22.0,18.0,0.0,,False,,Normal
GUJARAT,NAVSARI,12-07-2,,,,,,,,,,,,,15460191.0,32.0,108.0,0.0,,False,,Normal
GUJARAT,NAVSARI,12-08-2,,,,,,,,,,,,,18629076.0,134.0,166.0,0.0,,False,,Normal
GUJARAT,NAVSARI,12-10-2,,,,,,,,,,,,,3568190.0,3.0,7.0,0.0,,False,,Normal
GUJARAT,NAVSARI,13-07-2,,,,,,,,,,,,,2775217.0,2.0,7.0,0.0,,False,,Normal
GUJARAT,NAVSARI,13-08-2,,,,,,,,,,,,,15063004.0,103.0,152.0,0.0,,False,,Normal
GUJARAT,NAVSARI,14-07-2,,,,,,,,,,,,,15460114.0,179.0,194.0,0.0,,False,,Normal
GUJARAT,NAVSARI,14-08-2,,,,,,,,,,,,,16647197.0,110.0,188.0,0.0,,False,,Normal
GUJARAT,NAVSARI,14-10-2,,,,,,,,,,,,,7531725.0,94.0,61.0,0.0,,False,,Normal
GUJARAT,NAVSARI,15-06-2,,,,,,,,,,,,,3964328.0,3.0,13.0,0.0,,False,,Normal
GUJARAT,NAVSARI,15-07-2,,,,,,,,,,,,,17438578.0,263.0,233.0,0.0,,False,,Normal
GUJARAT,NAVSARI,15-08-2,,,,,,,,,,,,,7136196.0,4.0,23.0,0.0,,False,,Normal
GUJARAT,NAVSARI,16-07-2,,,,,,,,,,,,,13871715.0,136.0,183.0,0.0,,False,,Normal
GUJARAT,NAVSARI,16-08-2,,,,,,,,,,,,,5945958.0,4.0,28.0,0.0,,False,,Normal
GUJARAT,NAVSARI,17-07-2,,,,,,,,,,,,,19027230.0,164.0,135.0,0.0,,False,,Normal
GUJARAT,NAVSARI,17-08-2,,,,,,,,,,,,,6739508.0,5.0,23.0,0.0,,False,,Normal
GUJARAT,NAVSARI,18-07-2,,,,,,,,,,,,,13872753.0,77.0,106.0,0.0,,False,,Normal
GUJARAT,NAVSARI,18-08-2,,,,,,,,,,,,,20215058.0,162.0,190.0,0.0,,False,,Normal
GUJARAT,NAVSARI,19-07-2,,,,,,,,,,,,,14269561.0,214.0,113.0,0.0,,False,,Normal
GUJARAT,NAVSARI,19-08-2,,,,,,,,,,,,,22593048.0,163.0,243.0,0.0,,False,,Normal
GUJARAT,NAVSARI,20-05-2,,,,,,,,,,,,,7926669.0,70.0,79.0,0.0,,False,,Normal
GUJARAT,NAVSARI,20-06-2,,,,,,,,,,,,,16649067.0,194.0,265.0,0.0,,False,,Normal
GUJARAT,NAVSARI,20-07-2,,,,,,,,,,,,,7134238.0,6.0,28.0,0.0,,False,,Normal
GUJARAT,NAVSARI,20-08-2,,,,,,,,,,,,,18234090.0,75.0,80.0,0.0,,False,,Normal
GUJARAT,NAVSARI,21-05-2,,,,,,,,,,,,,11891187.0,64.0,101.0,0.0,,False,,Normal
GUJARAT,NAVSARI,21-06-2,,,,,,,,,,,,,15856222.0,213.0,186.0,0.0,,False,,Normal
GUJARAT,NAVSARI,21-07-2,,,,,,,,,,,,,18631553.0,267.0,201.0,0.0,,False,,Normal
GUJARAT,NAVSARI,21-08-2,,,,,,,,,,,,,21009125.0,168.0,246.0,0.0,,False,,Normal
GUJARAT,NAVSARI,21-09-2,,,,,,,,,,,,,4359997.0,0.0,17.0,0.0,,False,,Normal
GUJARAT,NAVSARI,22-05-2,,,,,,,,,,,,,8720831.0,50.0,51.0,0.0,,False,,Normal
GUJARAT,NAVSARI,22-06-2,,,,,,,,,,,,,4360196.0,3.0,18.0,0.0,,False,,Normal
GUJARAT,NAVSARI,22-07-2,,,,,,,,,,,,,15061665.0,204.0,154.0,0.0,,False,,Normal
GUJARAT,NAVSARI,22-08-2,,,,,,,,,,,,,22988467.0,154.0,193.0,0.0,,False,,Normal
GUJARAT,NAVSARI,23-05-2,,,,,,,,,,,,,14270404.0,78.0,141.0,0.0,,False,,Normal
GUJARAT,NAVSARI,23-06-2,,,,,,,,,,,,,20212743.0,190.0,214.0,0.0,,False,,Normal
GUJARAT,NAVSARI,23-07-2,,,,,,,,,,,,,22593005.0,276.0,190.0,0.0,,False,,Normal
GUJARAT,NAVSARI,23-08-2,,,,,,,,,,,,,9909939.0,10.0,39.0,0.0,,False,,Normal
GUJARAT,NAVSARI,24-05-2,,,,,,,,,,,,,7531167.0,4.0,42.0,0.0,,False,,Normal
GUJARAT,NAVSARI,24-06-2,,,,,,,,,,,,,16647198.0,98.0,152.0,0.0,,False,,Normal
GUJARAT,NAVSARI,24-07-2,,,,,,,,,,,,,19817056.0,182.0,137.0,0.0,,False,,Normal
GUJARAT,NAVSARI,24-08-2,,,,,,,,,,,,,8720818.0,6.0,31.0,0.0,,False,,Normal
GUJARAT,NAVSARI,25-05-2,,,,,,,,,,,,,4360364.0,0.0,11.0,0.0,,False,,Normal
GUJARAT,NAVSARI,25-06-2,,,,,,,,,,,,,13477229.0,86.0,165.0,0.0,,False,,Normal
GUJARAT,NAVSARI,25-07-2,,,,,,,,,,,,,14271352.0,145.0,131.0,0.0,,False,,Normal
GUJARAT,NAVSARI,25-08-2,,,,,,,,,,,,,21799822.0,115.0,140.0,0.0,,False,,Normal
GUJARAT,NAVSARI,26-05-2,,,,,,,,,,,,,11891768.0,79.0,72.0,0.0,,False,,Normal
GUJARAT,NAVSARI,26-06-2,,,,,,,,,,,,,13475806.0,103.0,95.0,0.0,,False,,Normal
GUJARAT,NAVSARI,26-07-2,,,,,,,,,,,,,15856873.0,47.0,67.0,0.0,,False,,Normal
GUJARAT,NAVSARI,26-08-2,,,,,,,,,,,,,28933825.0,302.0,314.0,0.0,,False,,Normal
GUJARAT,NAVSARI,27-05-2,,,,,,,,,,,,,11495592.0,100.0,122.0,0.0,,False,,Normal
GUJARAT,NAVSARI,27-06-2,,,,,,,,,,,,,20216609.0,177.0,255.0,0.0,,False,,Normal
GUJARAT,NAVSARI,27-07-2,,,,,,,,,,,,,3567670.0,0.0,15.0,0.0,,False,,Normal
GUJARAT,NAVSARI,27-08-2,,,,,,,,,,,,,11495956.0,17.0,44.0,0.0,,False,,Normal
GUJARAT,NAVSARI,27-09-2,,,,,,,,,,,,,9910212.0,29.0,21.0,0.0,,False,,Normal
GUJARAT,NAVSARI,28-05-2,,,,,,,,,,,,,10702695.0,97.0,104.0,0.0,,False,,Normal
GUJARAT,NAVSARI,28-06-2,,,,,,,,,,,,,14666885.0,25.0,86.0,0.0,,False,,Normal
GUJARAT,NAVSARI,28-07-2,,,,,,,,,,,,,7926803.0,89.0,85.0,0.0,,False,,Normal
GUJARAT,NAVSARI,28-08-2,,,,,,,,,,,,,26160510.0,192.0,240.0,0.0,,False,,Normal
GUJARAT,NAVSARI,28-09-2,,,,,,,,,,,,,4757095.0,4.0,13.0,0.0,,False,,Normal
GUJARAT,NAVSARI,29-05-2,,,,,,,,,,,,,7928579.0,85.0,87.0,0.0,,False,,Normal
GUJARAT,NAVSARI,29-06-2,,,,,,,,,,,,,6738618.0,2.0,50.0,0.0,,False,,Normal
GUJARAT,NAVSARI,29-07-2,,,,,,,,,,,,,12683106.0,71.0,95.0,0.0,,False,,Normal
GUJARAT,NAVSARI,29-08-2,,,,,,,,,,,,,24573962.0,186.0,146.0,0.0,,False,,Normal
GUJARAT,NAVSARI,30-05-2,,,,,,,,,,,,,15063297.0,89.0,111.0,0.0,,False,,Normal
GUJARAT,NAVSARI,30-06-2,,,,,,,,,,,,,13870918.0,124.0,151.0,0.0,,False,,Normal
GUJARAT,NAVSARI,30-07-2,,,,,,,,,,,,,13478294.0,69.0,125.0,0.0,,False,,Normal
GUJARAT,NAVSARI,30-08-2,,,,,,,,,,,,,26951692.0,212.0,196.0,0.0,,False,,Normal
GUJARAT,NAVSARI,30-09-2,,,,,,,,,,,,,17439693.0,155.0,141.0,0.0,,False,,Normal
GUJARAT,NAVSARI,31-05-2,,,,,,,,,,,,,13478101.0,66.0,76.0,0.0,,False,,Normal
GUJARAT,NAVSARI,31-07-2,,,,,,,,,,,,,14667157.0,93.0,126.0,0.0,,False,,Normal
GUJARAT,NAVSARI,31-08-2,,,,,,,,,,,,,5550112.0,3.0,23.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,01-08-2,,,,,,,,,,,,,2334902.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,01-10-2,,,,,,,,,,,,,1557016.0,2.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,02-06-2,,,,,,,,,,,,,1944691.0,1.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,02-07-2,,,,,,,,,,,,,2335431.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,02-08-2,,,,,,,,,,,,,1167381.0,0.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,03-06-2,,,,,,,,,,,,,1557195.0,0.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,03-07-2,,,,,,,,,,,,,1556562.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,03-08-2,,,,,,,,,,,,,778002.0,0.0,2.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,03-10-2,,,,,,,,,,,,,1944310.0,1.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,04-06-2,,,,,,,,,,,,,1557011.0,0.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,04-07-2,,,,,,,,,,,,,778331.0,0.0,7.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,04-08-2,,,,,,,,,,,,,3113544.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,04-10-2,,,,,,,,,,,,,1167910.0,0.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,05-06-2,,,,,,,,,,,,,2723800.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,05-07-2,,,,,,,,,,,,,1167870.0,1.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,05-08-2,,,,,,,,,,,,,1554891.0,0.0,7.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,05-10-2,,,,,,,,,,,,,389230.0,1.0,0.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,06-06-2,,,,,,,,,,,,,1167556.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,06-08-2,,,,,,,,,,,,,1556911.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,07-06-2,,,,,,,,,,,,,778730.0,0.0,2.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,07-07-2,,,,,,,,,,,,,2724783.0,0.0,11.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,07-08-2,,,,,,,,,,,,,1557101.0,0.0,10.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,07-10-2,,,,,,,,,,,,,1167471.0,1.0,5.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,08-07-2,,,,,,,,,,,,,1167466.0,0.0,7.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,08-08-2,,,,,,,,,,,,,389001.0,1.0,5.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,08-10-2,,,,,,,,,,,,,1167730.0,0.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,09-07-2,,,,,,,,,,,,,1166944.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,09-10-2,,,,,,,,,,,,,1167696.0,0.0,7.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,10-07-2,,,,,,,,,,,,,2335411.0,2.0,7.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,10-10-2,,,,,,,,,,,,,778341.0,1.0,5.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,11-06-2,,,,,,,,,,,,,2334912.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,11-07-2,,,,,,,,,,,,,2335190.0,0.0,7.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,11-08-2,,,,,,,,,,,,,1946081.0,1.0,5.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,12-07-2,,,,,,,,,,,,,1557021.0,1.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,12-08-2,,,,,,,,,,,,,1944121.0,0.0,7.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,13-06-2,,,,,,,,,,,,,2723352.0,0.0,13.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,13-07-2,,,,,,,,,,,,,389365.0,0.0,1.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,13-08-2,,,,,,,,,,,,,1555951.0,1.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,14-07-2,,,,,,,,,,,,,778680.0,0.0,2.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,14-08-2,,,,,,,,,,,,,2335641.0,0.0,9.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,14-10-2,,,,,,,,,,,,,1556841.0,0.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,15-06-2,,,,,,,,,,,,,778460.0,0.0,2.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,15-07-2,,,,,,,,,,,,,778331.0,0.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,15-08-2,,,,,,,,,,,,,778002.0,0.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,16-07-2,,,,,,,,,,,,,3502960.0,0.0,9.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,16-08-2,,,,,,,,,,,,,389370.0,0.0,1.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,17-07-2,,,,,,,,,,,,,1557430.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,18-07-2,,,,,,,,,,,,,778351.0,0.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,18-08-2,,,,,,,,,,,,,3112961.0,1.0,13.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,19-06-2,,,,,,,,,,,,,1167461.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,19-07-2,,,,,,,,,,,,,1945961.0,3.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,19-08-2,,,,,,,,,,,,,2335012.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,20-05-2,,,,,,,,,,,,,1555060.0,0.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,20-06-2,,,,,,,,,,,,,1557260.0,1.0,7.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,20-07-2,,,,,,,,,,,,,389001.0,0.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,20-08-2,,,,,,,,,,,,,778121.0,0.0,5.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,20-10-2,,,,,,,,,,,,,388713.0,1.0,0.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,21-05-2,,,,,,,,,,,,,1556821.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,21-06-2,,,,,,,,,,,,,1556508.0,1.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,21-07-2,,,,,,,,,,,,,2724152.0,0.0,13.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,21-08-2,,,,,,,,,,,,,3113831.0,0.0,10.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,21-10-2,,,,,,,,,,,,,1556562.0,0.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,22-05-2,,,,,,,,,,,,,1557100.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,22-07-2,,,,,,,,,,,,,778231.0,0.0,5.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,22-08-2,,,,,,,,,,,,,2335221.0,0.0,8.0,0.0,,False,,Normal
